state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
MD,13.5,119094,2492816,.047783185,0,Master only (1),,1,,.92723989,,,,.91000003,.046894766,0,.046894409,1
MD,14,104566,2492816,.041954227,.058095049,Matched (3),,1,,.92723989,,,,.91000003,.041174185,0,.041173872,1
MD,14.5,88679,2492816,.035580005,0,Master only (1),,1,,.92723989,,,,.91000003,.03491848,0,.034918211,1
MD,15,75608,2492816,.030335627,.056106664,Matched (3),,1,,.92723989,,,,.91000003,.029771607,0,.02977138,1
MD,15.5,62579,2492816,.025108099,0,Master only (1),,1,,.92723989,,,,.91000003,.024641272,0,.024641084,1
MD,16,51151,2492816,.02052293,.025080398,Matched (3),.91000003,1,,.92723989,,,,.91000003,.020141354,0,.020141201,1
MD,16.5,41187,2492816,.016525149,0,Master only (1),,,1,,.072760083,,,.91000003,0,.020440646,.020440489,1
MD,17,32755,2492816,.013142041,.023254966,Matched (3),,,1,,.072760083,,,.91000003,0,.016255938,.016255813,1
MD,17.5,26060,2492816,.010455857,0,Master only (1),,,1,,.072760083,,,.91000003,0,.012933285,.012933186,1
MD,18,20336,2492816,.0081592603,.019610919,Matched (3),,,1,,.072760083,,,.91000003,0,.010092529,.010092451,1
MD,18.5,15696,2492816,.0062975874,0,Master only (1),,,1,,.072760083,,,.91000003,0,.0077897478,.0077896882,1
MD,19,11861,2492816,.0047588996,.015545484,Matched (3),,,1,,.072760083,,,.91000003,0,.0058864807,.005886436,1
MD,19.5,8972,2492816,.0035997676,0,Master only (1),,,1,,.072760083,,,.91000003,0,.0044527021,.0044526681,1
MD,20,6573,2492816,.002637235,.0082916701,Matched (3),,,1,,.072760083,,,.91000003,0,.0032621056,.0032620807,1
MD,20.5,4958,2492816,.0019892608,0,Master only (1),,,1,,.072760083,,,.91000003,0,.0024605994,.0024605806,1
MD,21,3687,2492816,.0014793071,.0025002614,Matched (3),,,1,,.072760083,,,.91000003,0,.0018298165,.0018298025,1
MD,21.5,2670,2492816,.0010712639,0,Master only (1),,,1,,.072760083,,,.91000003,0,.0013250909,.0013250808,1
MD,22,1895,2492816,.00076031656,.0038564475,Matched (3),,,1,,.072760083,,,.91000003,0,.00094046717,.00094046001,1
MD,22.5,1385,2492816,.00055569306,0,Master only (1),,,1,,.072760083,,,.91000003,0,.00068735989,.00068735465,1
MD,23,949,2492816,.00038076009,.00051110861,Matched (3),,,1,,.072760083,,,.91000003,0,.000470978,.00047097442,1
MD,23.5,737,2492816,.00029570094,0,Master only (1),,,1,,.072760083,,,.91000003,0,.0003657648,.00036576201,1
MD,24,509,2492816,.00020422223,.00073916971,Matched (3),,,1,,.072760083,,,.91000003,0,.00025261097,.00025260905,1
MD,24.5,355,2492816,.00014243397,0,Master only (1),,,1,,.072760083,,,.91000003,0,.00017618251,.00017618117,1
MD,25,254,2492816,.0001019105,.00045202457,Matched (3),,,1,,.072760083,,,.91000003,0,.00012605735,.00012605639,1
MD,25.5,180,2492816,.000072220042,0,Master only (1),,,1,,.072760083,,,.91000003,0,.000089331974,.00008933129,1
MD,26,108,2492816,.000043332024,.000064911597,Matched (3),,,1,,.072760083,,,.91000003,0,.000053599182,.000053598775,1
MD,26.5,76,2492816,.000030492905,0,Master only (1),,,1,,.072760083,,,.91000003,0,.000037717942,.000037717655,1
MD,27,49,2492816,.000019659899,0,Matched (3),,,1,,.072760083,,,.91000003,0,.000024318148,.000024317962,1
MD,27.5,34,2492816,.000013641563,0,Master only (1),,,1,,.072760083,,,.91000003,0,.000016873817,.000016873688,1
MD,28,18,2492816,7.2220037e-06,2.1858878e-06,Matched (3),,,1,,.072760083,,,.91000003,0,8.9331970e-06,8.9331288e-06,1
MD,28.5,15,2492816,6.0183365e-06,0,Master only (1),,,1,,.072760083,,,.91000003,0,7.4443310e-06,7.4442742e-06,1
MD,29,10,2492816,4.0122241e-06,0,Matched (3),,,1,,.072760083,,,.91000003,0,4.9628870e-06,4.9628493e-06,1
MD,29.5,11,2492816,4.4134472e-06,0,Master only (1),,,1,,.072760083,,,.91000003,0,5.4591765e-06,5.4591346e-06,1
MD,30,6,2492816,2.4073347e-06,.00033063596,Matched (3),,,1,,.072760083,,,.91000003,0,2.9777325e-06,2.9777098e-06,1
