length,state,mode,fitted_prob,draw
9.5,MA,fh,.049986631,7
10,MA,fh,.054317746,7
10.5,MA,fh,.057390079,7
11,MA,fh,.058925383,7
11.5,MA,fh,.059195906,7
12,MA,fh,.058026828,7
12.5,MA,fh,.055635128,7
13,MA,fh,.052393582,7
13.5,MA,fh,.04847569,7
14,MA,fh,.044157103,7
14.5,MA,fh,.039628323,7
15,MA,fh,.035035796,7
15.5,MA,fh,.0305639,7
16,MA,fh,.030487889,7
16.5,MA,fh,.025998881,7
17,MA,fh,.021884689,7
17.5,MA,fh,.01818699,7
18,MA,fh,.015030048,7
18.5,MA,fh,.012306245,7
19,MA,fh,.010001988,7
19.5,MA,fh,.0079971226,7
20,MA,fh,.0063982573,7
20.5,MA,fh,.0050671948,7
21,MA,fh,.0039839414,7
21.5,MA,fh,.0031054635,7
22,MA,fh,.00243151,7
22.5,MA,fh,.0018497728,7
23,MA,fh,.0014272775,7
23.5,MA,fh,.0010923002,7
24,MA,fh,.00083494437,7
24.5,MA,fh,.00062327186,7
1.5,MA,pr,1.2586499e-07,7
2,MA,pr,1.5523345e-06,7
2.5,MA,pr,.000010153108,7
3,MA,pr,.000050345989,7
3.5,MA,pr,.00019110498,7
4,MA,pr,.00054965232,7
4.5,MA,pr,.0013026606,7
5,MA,pr,.0026509261,7
5.5,MA,pr,.004870974,7
6,MA,pr,.0081546241,7
6.5,MA,pr,.012429544,7
7,MA,pr,.017754344,7
7.5,MA,pr,.023851328,7
8,MA,pr,.030392112,7
8.5,MA,pr,.036915779,7
9,MA,pr,.043083623,7
9.5,MA,pr,.048560467,7
10,MA,pr,.052768011,7
10.5,MA,pr,.055752687,7
11,MA,pr,.057244189,7
11.5,MA,pr,.057506993,7
12,MA,pr,.056371268,7
12.5,MA,pr,.054047804,7
13,MA,pr,.050898746,7
13.5,MA,pr,.047092631,7
14,MA,pr,.042897258,7
14.5,MA,pr,.03849769,7
15,MA,pr,.034036193,7
15.5,MA,pr,.029691884,7
16,MA,pr,.034773983,7
16.5,MA,pr,.029653894,7
17,MA,pr,.024961315,7
17.5,MA,pr,.020743782,7
18,MA,pr,.017143024,7
18.5,MA,pr,.014036299,7
19,MA,pr,.011408103,7
19.5,MA,pr,.0091213854,7
20,MA,pr,.0072977468,7
20.5,MA,pr,.0057795583,7
21,MA,pr,.0045440178,7
21.5,MA,pr,.00354204,7
22,MA,pr,.0027733401,7
22.5,MA,pr,.0021098203,7
23,MA,pr,.001627929,7
23.5,MA,pr,.0012458594,7
24,MA,pr,.00095232372,7
24.5,MA,pr,.00071089354,7
1.5,MA,sh,1.5585553e-07,7
2,MA,sh,1.9222180e-06,7
2.5,MA,sh,.000012572345,7
3,MA,sh,.000062342209,7
3.5,MA,sh,.00023664063,7
4,MA,sh,.00068062101,7
4.5,MA,sh,.0016130527,7
5,MA,sh,.003282577,7
5.5,MA,sh,.0060316082,7
6,MA,sh,.010097672,7
6.5,MA,sh,.0153912,7
7,MA,sh,.021984771,7
7.5,MA,sh,.029534517,7
8,MA,sh,.03763381,7
8.5,MA,sh,.045711905,7
9,MA,sh,.053349398,7
9.5,MA,sh,.060131241,7
10,MA,sh,.065341339,7
10.5,MA,sh,.069037192,7
11,MA,sh,.070884079,7
11.5,MA,sh,.071209505,7
12,MA,sh,.069803163,7
12.5,MA,sh,.066926077,7
13,MA,sh,.063026674,7
13.5,MA,sh,.058313657,7
14,MA,sh,.053118628,7
14.5,MA,sh,.047670748,7
15,MA,sh,.042146187,7
15.5,MA,sh,.036766734,7
16,MA,sh,0,7
16.5,MA,sh,0,7
17,MA,sh,0,7
17.5,MA,sh,0,7
18,MA,sh,0,7
18.5,MA,sh,0,7
19,MA,sh,0,7
19.5,MA,sh,0,7
20,MA,sh,0,7
20.5,MA,sh,0,7
21,MA,sh,0,7
21.5,MA,sh,0,7
22,MA,sh,0,7
22.5,MA,sh,0,7
23,MA,sh,0,7
23.5,MA,sh,0,7
24,MA,sh,0,7
24.5,MA,sh,0,7
1.5,MA,fh,1.3034077e-07,8
2,MA,fh,1.6075359e-06,8
2.5,MA,fh,.000010514154,8
3,MA,fh,.000052136304,8
3.5,MA,fh,.00019790071,8
4,MA,fh,.00056919805,8
4.5,MA,fh,.0013489834,8
5,MA,fh,.0027451937,8
5.5,MA,fh,.005044187,8
6,MA,fh,.0084446045,8
6.5,MA,fh,.01287154,8
7,MA,fh,.018385693,8
7.5,MA,fh,.024699487,8
8,MA,fh,.031472862,8
8.5,MA,fh,.038228508,8
9,MA,fh,.044615686,8
9.5,MA,fh,.050287288,8
10,MA,fh,.054644451,8
10.5,MA,fh,.057735264,8
11,MA,fh,.059279803,8
11.5,MA,fh,.059551954,8
12,MA,fh,.058375843,8
12.5,MA,fh,.055969756,8
13,MA,fh,.052708715,8
13.5,MA,fh,.048767257,8
14,MA,fh,.044422694,8
14.5,MA,fh,.039866675,8
15,MA,fh,.035246529,8
15.5,MA,fh,.030747734,8
16,MA,fh,.029584318,8
16.5,MA,fh,.025228351,8
17,MA,fh,.021236092,8
17.5,MA,fh,.017647984,8
18,MA,fh,.014584603,8
18.5,MA,fh,.011941524,8
19,MA,fh,.0097055594,8
19.5,MA,fh,.0077601117,8
20,MA,fh,.0062086321,8
20.5,MA,fh,.0049170181,8
21,MA,fh,.0038658695,8
21.5,MA,fh,.0030134267,8
22,MA,fh,.0023594473,8
22.5,MA,fh,.001794951,8
23,MA,fh,.0013849773,8
23.5,MA,fh,.0010599276,8
24,MA,fh,.00081019913,8
24.5,MA,fh,.00060479995,8
1.5,MA,pr,1.2508571e-07,8
2,MA,pr,1.5427235e-06,8
2.5,MA,pr,.000010090246,8
3,MA,pr,.000050034279,8
3.5,MA,pr,.00018992178,8
4,MA,pr,.00054624921,8
4.5,MA,pr,.0012945953,8
5,MA,pr,.0026345132,8
5.5,MA,pr,.0048408159,8
6,MA,pr,.0081041362,8
6.5,MA,pr,.012352588,8
7,MA,pr,.01764442,8
7.5,MA,pr,.023703655,8
8,MA,pr,.030203944,8
8.5,MA,pr,.036687218,8
9,MA,pr,.042816877,8
9.5,MA,pr,.048259813,8
10,MA,pr,.052441306,8
10.5,MA,pr,.055407502,8
11,MA,pr,.056889769,8
11.5,MA,pr,.057150945,8
12,MA,pr,.056022253,8
12.5,MA,pr,.053713176,8
13,MA,pr,.050583612,8
13.5,MA,pr,.046801064,8
14,MA,pr,.042631667,8
14.5,MA,pr,.038259335,8
15,MA,pr,.033825465,8
15.5,MA,pr,.029508051,8
16,MA,pr,.035677552,8
16.5,MA,pr,.030424422,8
17,MA,pr,.02560991,8
17.5,MA,pr,.021282788,8
18,MA,pr,.01758847,8
18.5,MA,pr,.01440102,8
19,MA,pr,.011704531,8
19.5,MA,pr,.0093583968,8
20,MA,pr,.007487372,8
20.5,MA,pr,.005929735,8
21,MA,pr,.00466209,8
21.5,MA,pr,.0036340768,8
22,MA,pr,.0028454028,8
22.5,MA,pr,.0021646419,8
23,MA,pr,.0016702294,8
23.5,MA,pr,.001278232,8
24,MA,pr,.00097706902,8
24.5,MA,pr,.00072936545,8
1.5,MA,sh,1.5585553e-07,8
2,MA,sh,1.9222180e-06,8
2.5,MA,sh,.000012572345,8
3,MA,sh,.000062342209,8
3.5,MA,sh,.00023664063,8
4,MA,sh,.00068062101,8
4.5,MA,sh,.0016130527,8
5,MA,sh,.003282577,8
5.5,MA,sh,.0060316082,8
6,MA,sh,.010097672,8
6.5,MA,sh,.0153912,8
7,MA,sh,.021984771,8
7.5,MA,sh,.029534517,8
8,MA,sh,.03763381,8
8.5,MA,sh,.045711905,8
9,MA,sh,.053349398,8
9.5,MA,sh,.060131241,8
10,MA,sh,.065341339,8
10.5,MA,sh,.069037192,8
11,MA,sh,.070884079,8
11.5,MA,sh,.071209505,8
12,MA,sh,.069803163,8
12.5,MA,sh,.066926077,8
13,MA,sh,.063026674,8
13.5,MA,sh,.058313657,8
14,MA,sh,.053118628,8
14.5,MA,sh,.047670748,8
15,MA,sh,.042146187,8
15.5,MA,sh,.036766734,8
16,MA,sh,0,8
16.5,MA,sh,0,8
17,MA,sh,0,8
17.5,MA,sh,0,8
18,MA,sh,0,8
18.5,MA,sh,0,8
19,MA,sh,0,8
19.5,MA,sh,0,8
20,MA,sh,0,8
20.5,MA,sh,0,8
21,MA,sh,0,8
21.5,MA,sh,0,8
22,MA,sh,0,8
22.5,MA,sh,0,8
23,MA,sh,0,8
23.5,MA,sh,0,8
24,MA,sh,0,8
24.5,MA,sh,0,8
1.5,MA,fh,1.2956149e-07,9
2,MA,fh,1.5979248e-06,9
2.5,MA,fh,.000010451293,9
3,MA,fh,.000051824594,9
3.5,MA,fh,.0001967175,9
4,MA,fh,.00056579494,9
4.5,MA,fh,.0013409181,9
5,MA,fh,.0027287807,9
5.5,MA,fh,.0050140289,9
6,MA,fh,.0083941165,9
6.5,MA,fh,.012794585,9
7,MA,fh,.018275769,9
7.5,MA,fh,.024551814,9
8,MA,fh,.031284694,9
8.5,MA,fh,.03799995,9
9,MA,fh,.04434894,9
9.5,MA,fh,.049986631,9
10,MA,fh,.054317746,9
10.5,MA,fh,.057390079,9
11,MA,fh,.058925383,9
11.5,MA,fh,.059195906,9
12,MA,fh,.058026828,9
12.5,MA,fh,.055635128,9
13,MA,fh,.052393582,9
13.5,MA,fh,.04847569,9
14,MA,fh,.044157103,9
14.5,MA,fh,.039628323,9
15,MA,fh,.035035796,9
15.5,MA,fh,.0305639,9
16,MA,fh,.030487889,9
16.5,MA,fh,.025998881,9
17,MA,fh,.021884689,9
17.5,MA,fh,.01818699,9
18,MA,fh,.015030048,9
18.5,MA,fh,.012306245,9
19,MA,fh,.010001988,9
19.5,MA,fh,.0079971226,9
20,MA,fh,.0063982573,9
20.5,MA,fh,.0050671948,9
21,MA,fh,.0039839414,9
21.5,MA,fh,.0031054635,9
22,MA,fh,.00243151,9
22.5,MA,fh,.0018497728,9
23,MA,fh,.0014272775,9
23.5,MA,fh,.0010923002,9
24,MA,fh,.00083494437,9
24.5,MA,fh,.00062327186,9
1.5,MA,pr,1.2430642e-07,9
2,MA,pr,1.5331124e-06,9
2.5,MA,pr,.000010027385,9
3,MA,pr,.00004972257,9
3.5,MA,pr,.00018873857,9
4,MA,pr,.0005428461,9
4.5,MA,pr,.0012865301,9
5,MA,pr,.0026181005,9
5.5,MA,pr,.0048106583,9
6,MA,pr,.0080536483,9
6.5,MA,pr,.012275632,9
7,MA,pr,.017534496,9
7.5,MA,pr,.023555983,9
8,MA,pr,.030015774,9
8.5,MA,pr,.03645866,9
9,MA,pr,.042550132,9
9.5,MA,pr,.047959156,9
10,MA,pr,.052114598,9
10.5,MA,pr,.055062316,9
11,MA,pr,.056535348,9
11.5,MA,pr,.0567949,9
12,MA,pr,.055673238,9
12.5,MA,pr,.053378545,9
13,MA,pr,.050268482,9
13.5,MA,pr,.046509497,9
14,MA,pr,.042366073,9
14.5,MA,pr,.038020983,9
15,MA,pr,.033614732,9
15.5,MA,pr,.029324217,9
16,MA,pr,.036581121,9
16.5,MA,pr,.031194951,9
17,MA,pr,.026258508,9
17.5,MA,pr,.021821797,9
18,MA,pr,.018033916,9
18.5,MA,pr,.014765739,9
19,MA,pr,.01200096,9
19.5,MA,pr,.0095954072,9
20,MA,pr,.0076769972,9
20.5,MA,pr,.0060799113,9
21,MA,pr,.0047801621,9
21.5,MA,pr,.0037261134,9
22,MA,pr,.0029174653,9
22.5,MA,pr,.0022194637,9
23,MA,pr,.0017125296,9
23.5,MA,pr,.0013106045,9
24,MA,pr,.0010018143,9
24.5,MA,pr,.00074783736,9
1.5,MA,sh,1.5585553e-07,9
2,MA,sh,1.9222180e-06,9
2.5,MA,sh,.000012572345,9
3,MA,sh,.000062342209,9
3.5,MA,sh,.00023664063,9
4,MA,sh,.00068062101,9
4.5,MA,sh,.0016130527,9
5,MA,sh,.003282577,9
5.5,MA,sh,.0060316082,9
6,MA,sh,.010097672,9
6.5,MA,sh,.0153912,9
7,MA,sh,.021984771,9
7.5,MA,sh,.029534517,9
8,MA,sh,.03763381,9
8.5,MA,sh,.045711905,9
9,MA,sh,.053349398,9
9.5,MA,sh,.060131241,9
10,MA,sh,.065341339,9
10.5,MA,sh,.069037192,9
11,MA,sh,.070884079,9
11.5,MA,sh,.071209505,9
12,MA,sh,.069803163,9
12.5,MA,sh,.066926077,9
13,MA,sh,.063026674,9
13.5,MA,sh,.058313657,9
14,MA,sh,.053118628,9
14.5,MA,sh,.047670748,9
15,MA,sh,.042146187,9
15.5,MA,sh,.036766734,9
16,MA,sh,0,9
16.5,MA,sh,0,9
17,MA,sh,0,9
17.5,MA,sh,0,9
18,MA,sh,0,9
18.5,MA,sh,0,9
19,MA,sh,0,9
19.5,MA,sh,0,9
20,MA,sh,0,9
20.5,MA,sh,0,9
21,MA,sh,0,9
21.5,MA,sh,0,9
22,MA,sh,0,9
22.5,MA,sh,0,9
23,MA,sh,0,9
23.5,MA,sh,0,9
24,MA,sh,0,9
24.5,MA,sh,0,9
1.5,MA,fh,1.3112005e-07,10
2,MA,fh,1.6171469e-06,10
2.5,MA,fh,.000010577016,10
3,MA,fh,.000052448013,10
3.5,MA,fh,.00019908391,10
4,MA,fh,.00057260116,10
4.5,MA,fh,.0013570486,10
5,MA,fh,.0027616064,10
5.5,MA,fh,.005074345,10
6,MA,fh,.0084950933,10
6.5,MA,fh,.012948496,10
7,MA,fh,.018495616,10
7.5,MA,fh,.024847159,10
8,MA,fh,.03166103,10
8.5,MA,fh,.03845707,10
9,MA,fh,.044882432,10
9.5,MA,fh,.050587945,10
10,MA,fh,.054971159,10
10.5,MA,fh,.05808045,10
11,MA,fh,.059634224,10
11.5,MA,fh,.059908003,10
12,MA,fh,.058724858,10
12.5,MA,fh,.056304388,10
13,MA,fh,.053023849,10
13.5,MA,fh,.049058825,10
14,MA,fh,.044688288,10
14.5,MA,fh,.04010503,10
15,MA,fh,.035457257,10
15.5,MA,fh,.030931566,10
16,MA,fh,.028680749,10
16.5,MA,fh,.024457822,10
17,MA,fh,.020587495,10
17.5,MA,fh,.017108975,10
18,MA,fh,.014139157,10
18.5,MA,fh,.011576804,10
19,MA,fh,.0094091306,10
19.5,MA,fh,.0075231008,10
20,MA,fh,.0060190069,10
20.5,MA,fh,.0047668419,10
21,MA,fh,.0037477973,10
21.5,MA,fh,.0029213901,10
22,MA,fh,.0022873846,10
22.5,MA,fh,.0017401293,10
23,MA,fh,.001342677,10
23.5,MA,fh,.0010275551,10
24,MA,fh,.00078545389,10
24.5,MA,fh,.00058632804,10
1.5,MA,pr,1.1885148e-07,10
2,MA,pr,1.4658348e-06,10
2.5,MA,pr,9.5873520e-06,10
3,MA,pr,.00004754059,10
3.5,MA,pr,.00018045615,10
4,MA,pr,.00051902432,10
4.5,MA,pr,.0012300732,10
5,MA,pr,.0025032102,10
5.5,MA,pr,.0045995517,10
6,MA,pr,.0077002291,10
6.5,MA,pr,.011736939,10
7,MA,pr,.01676503,10
7.5,MA,pr,.022522274,10
8,MA,pr,.02869859,10
8.5,MA,pr,.034858741,10
9,MA,pr,.040682901,10
9.5,MA,pr,.045854561,10
10,MA,pr,.04982765,10
10.5,MA,pr,.052646015,10
11,MA,pr,.054054402,10
11.5,MA,pr,.054302566,10
12,MA,pr,.053230125,10
12.5,MA,pr,.051036131,10
13,MA,pr,.048062544,10
13.5,MA,pr,.044468518,10
14,MA,pr,.040506922,10
14.5,MA,pr,.036352504,10
15,MA,pr,.032139614,10
15.5,MA,pr,.02803738,10
16,MA,pr,.04290612,10
16.5,MA,pr,.036588665,10
17,MA,pr,.030798694,10
17.5,MA,pr,.02559486,10
18,MA,pr,.021152042,10
18.5,MA,pr,.017318787,10
19,MA,pr,.014075967,10
19.5,MA,pr,.011254487,10
20,MA,pr,.0090043759,10
20.5,MA,pr,.0071311491,10
21,MA,pr,.0056066685,10
21.5,MA,pr,.0043703713,10
22,MA,pr,.0034219052,10
22.5,MA,pr,.0026032166,10
23,MA,pr,.0020086318,10
23.5,MA,pr,.0015372125,10
24,MA,pr,.0011750314,10
24.5,MA,pr,.00087714102,10
1.5,MA,sh,1.5585553e-07,10
2,MA,sh,1.9222180e-06,10
2.5,MA,sh,.000012572345,10
3,MA,sh,.000062342209,10
3.5,MA,sh,.00023664063,10
4,MA,sh,.00068062101,10
4.5,MA,sh,.0016130527,10
5,MA,sh,.003282577,10
5.5,MA,sh,.0060316082,10
6,MA,sh,.010097672,10
6.5,MA,sh,.0153912,10
7,MA,sh,.021984771,10
7.5,MA,sh,.029534517,10
8,MA,sh,.03763381,10
8.5,MA,sh,.045711905,10
9,MA,sh,.053349398,10
9.5,MA,sh,.060131241,10
10,MA,sh,.065341339,10
10.5,MA,sh,.069037192,10
11,MA,sh,.070884079,10
11.5,MA,sh,.071209505,10
12,MA,sh,.069803163,10
12.5,MA,sh,.066926077,10
13,MA,sh,.063026674,10
13.5,MA,sh,.058313657,10
14,MA,sh,.053118628,10
14.5,MA,sh,.047670748,10
15,MA,sh,.042146187,10
15.5,MA,sh,.036766734,10
16,MA,sh,0,10
16.5,MA,sh,0,10
17,MA,sh,0,10
17.5,MA,sh,0,10
18,MA,sh,0,10
18.5,MA,sh,0,10
19,MA,sh,0,10
19.5,MA,sh,0,10
20,MA,sh,0,10
20.5,MA,sh,0,10
21,MA,sh,0,10
21.5,MA,sh,0,10
22,MA,sh,0,10
22.5,MA,sh,0,10
23,MA,sh,0,10
23.5,MA,sh,0,10
24,MA,sh,0,10
24.5,MA,sh,0,10
1.5,MA,fh,1.2878222e-07,11
2,MA,fh,1.5883137e-06,11
2.5,MA,fh,.000010388431,11
3,MA,fh,.000051512881,11
3.5,MA,fh,.0001955343,11
4,MA,fh,.00056239183,11
4.5,MA,fh,.0013328529,11
5,MA,fh,.0027123678,11
5.5,MA,fh,.0049838708,11
6,MA,fh,.0083436277,11
6.5,MA,fh,.012717629,11
7,MA,fh,.018165845,11
7.5,MA,fh,.024404142,11
8,MA,fh,.031096524,11
8.5,MA,fh,.037771393,11
9,MA,fh,.044082191,11
9.5,MA,fh,.049685977,11
10,MA,fh,.053991038,11
10.5,MA,fh,.057044894,11
11,MA,fh,.058570962,11
11.5,MA,fh,.058839861,11
12,MA,fh,.057677809,11
12.5,MA,fh,.055300497,11
13,MA,fh,.052078452,11
13.5,MA,fh,.048184119,11
14,MA,fh,.043891508,11
14.5,MA,fh,.039389968,11
15,MA,fh,.034825068,11
15.5,MA,fh,.030380066,11
16,MA,fh,.03139146,11
16.5,MA,fh,.026769411,11
17,MA,fh,.022533286,11
17.5,MA,fh,.018725999,11
18,MA,fh,.015475494,11
18.5,MA,fh,.012670965,11
19,MA,fh,.010298417,11
19.5,MA,fh,.0082341339,11
20,MA,fh,.006587883,11
20.5,MA,fh,.005217371,11
21,MA,fh,.0041020135,11
21.5,MA,fh,.0031975,11
22,MA,fh,.0025035727,11
22.5,MA,fh,.0019045945,11
23,MA,fh,.0014695778,11
23.5,MA,fh,.0011246727,11
24,MA,fh,.00085968967,11
24.5,MA,fh,.00064174377,11
1.5,MA,pr,1.2352716e-07,11
2,MA,pr,1.5235013e-06,11
2.5,MA,pr,9.9645231e-06,11
3,MA,pr,.000049410857,11
3.5,MA,pr,.00018755537,11
4,MA,pr,.00053944299,11
4.5,MA,pr,.0012784648,11
5,MA,pr,.0026016876,11
5.5,MA,pr,.0047805002,11
6,MA,pr,.0080031594,11
6.5,MA,pr,.012198675,11
7,MA,pr,.017424574,11
7.5,MA,pr,.02340831,11
8,MA,pr,.029827606,11
8.5,MA,pr,.036230098,11
9,MA,pr,.042283382,11
9.5,MA,pr,.047658499,11
10,MA,pr,.05178789,11
10.5,MA,pr,.054717131,11
11,MA,pr,.056180928,11
11.5,MA,pr,.056438852,11
12,MA,pr,.055324223,11
12.5,MA,pr,.053043917,11
13,MA,pr,.049953349,11
13.5,MA,pr,.04621793,11
14,MA,pr,.042100482,11
14.5,MA,pr,.037782628,11
15,MA,pr,.033404,11
15.5,MA,pr,.029140383,11
16,MA,pr,.037484691,11
16.5,MA,pr,.031965479,11
17,MA,pr,.026907105,11
17.5,MA,pr,.022360805,11
18,MA,pr,.018479362,11
18.5,MA,pr,.01513046,11
19,MA,pr,.012297389,11
19.5,MA,pr,.0098324185,11
20,MA,pr,.0078666219,11
20.5,MA,pr,.006230088,11
21,MA,pr,.0048982343,11
21.5,MA,pr,.0038181501,11
22,MA,pr,.002989528,11
22.5,MA,pr,.0022742855,11
23,MA,pr,.0017548298,11
23.5,MA,pr,.001342977,11
24,MA,pr,.0010265595,11
24.5,MA,pr,.00076630933,11
1.5,MA,sh,1.5585553e-07,11
2,MA,sh,1.9222180e-06,11
2.5,MA,sh,.000012572345,11
3,MA,sh,.000062342209,11
3.5,MA,sh,.00023664063,11
4,MA,sh,.00068062101,11
4.5,MA,sh,.0016130527,11
5,MA,sh,.003282577,11
5.5,MA,sh,.0060316082,11
6,MA,sh,.010097672,11
6.5,MA,sh,.0153912,11
7,MA,sh,.021984771,11
7.5,MA,sh,.029534517,11
8,MA,sh,.03763381,11
8.5,MA,sh,.045711905,11
9,MA,sh,.053349398,11
9.5,MA,sh,.060131241,11
10,MA,sh,.065341339,11
10.5,MA,sh,.069037192,11
11,MA,sh,.070884079,11
11.5,MA,sh,.071209505,11
12,MA,sh,.069803163,11
12.5,MA,sh,.066926077,11
13,MA,sh,.063026674,11
13.5,MA,sh,.058313657,11
14,MA,sh,.053118628,11
14.5,MA,sh,.047670748,11
15,MA,sh,.042146187,11
15.5,MA,sh,.036766734,11
16,MA,sh,0,11
16.5,MA,sh,0,11
17,MA,sh,0,11
17.5,MA,sh,0,11
18,MA,sh,0,11
18.5,MA,sh,0,11
19,MA,sh,0,11
19.5,MA,sh,0,11
20,MA,sh,0,11
20.5,MA,sh,0,11
21,MA,sh,0,11
21.5,MA,sh,0,11
22,MA,sh,0,11
22.5,MA,sh,0,11
23,MA,sh,0,11
23.5,MA,sh,0,11
24,MA,sh,0,11
24.5,MA,sh,0,11
1.5,MA,fh,1.3034077e-07,12
2,MA,fh,1.6075359e-06,12
2.5,MA,fh,.000010514154,12
3,MA,fh,.000052136304,12
3.5,MA,fh,.00019790071,12
4,MA,fh,.00056919805,12
4.5,MA,fh,.0013489834,12
5,MA,fh,.0027451937,12
5.5,MA,fh,.005044187,12
6,MA,fh,.0084446045,12
6.5,MA,fh,.01287154,12
7,MA,fh,.018385693,12
7.5,MA,fh,.024699487,12
8,MA,fh,.031472862,12
8.5,MA,fh,.038228508,12
9,MA,fh,.044615686,12
9.5,MA,fh,.050287288,12
10,MA,fh,.054644451,12
10.5,MA,fh,.057735264,12
11,MA,fh,.059279803,12
11.5,MA,fh,.059551954,12
12,MA,fh,.058375843,12
12.5,MA,fh,.055969756,12
13,MA,fh,.052708715,12
13.5,MA,fh,.048767257,12
14,MA,fh,.044422694,12
14.5,MA,fh,.039866675,12
15,MA,fh,.035246529,12
15.5,MA,fh,.030747734,12
16,MA,fh,.029584318,12
16.5,MA,fh,.025228351,12
17,MA,fh,.021236092,12
17.5,MA,fh,.017647984,12
18,MA,fh,.014584603,12
18.5,MA,fh,.011941524,12
19,MA,fh,.0097055594,12
19.5,MA,fh,.0077601117,12
20,MA,fh,.0062086321,12
20.5,MA,fh,.0049170181,12
21,MA,fh,.0038658695,12
21.5,MA,fh,.0030134267,12
22,MA,fh,.0023594473,12
22.5,MA,fh,.001794951,12
23,MA,fh,.0013849773,12
23.5,MA,fh,.0010599276,12
24,MA,fh,.00081019913,12
24.5,MA,fh,.00060479995,12
1.5,MA,pr,1.2118932e-07,12
2,MA,pr,1.4946681e-06,12
2.5,MA,pr,9.7759375e-06,12
3,MA,pr,.000048475726,12
3.5,MA,pr,.00018400577,12
4,MA,pr,.00052923372,12
4.5,MA,pr,.001254269,12
5,MA,pr,.002552449,12
5.5,MA,pr,.0046900259,12
6,MA,pr,.0078516947,12
6.5,MA,pr,.011967808,12
7,MA,pr,.017094802,12
7.5,MA,pr,.022965293,12
8,MA,pr,.0292631,12
8.5,MA,pr,.035544422,12
9,MA,pr,.041483141,12
9.5,MA,pr,.046756532,12
10,MA,pr,.050807774,12
10.5,MA,pr,.053681575,12
11,MA,pr,.055117667,12
11.5,MA,pr,.055370711,12
12,MA,pr,.054277174,12
12.5,MA,pr,.052040026,12
13,MA,pr,.049007948,12
13.5,MA,pr,.045343224,12
14,MA,pr,.041303702,12
14.5,MA,pr,.03706757,12
15,MA,pr,.032771811,12
15.5,MA,pr,.028588884,12
16,MA,pr,.040195402,12
16.5,MA,pr,.03427707,12
17,MA,pr,.028852895,12
17.5,MA,pr,.023977829,12
18,MA,pr,.019815698,12
18.5,MA,pr,.016224621,12
19,MA,pr,.013186676,12
19.5,MA,pr,.010543451,12
20,MA,pr,.008435498,12
20.5,MA,pr,.0066806176,12
21,MA,pr,.0052524507,12
21.5,MA,pr,.0040942603,12
22,MA,pr,.0032057161,12
22.5,MA,pr,.0024387506,12
23,MA,pr,.0018817305,12
23.5,MA,pr,.0014400946,12
24,MA,pr,.0011007953,12
24.5,MA,pr,.00082172506,12
1.5,MA,sh,1.5585553e-07,12
2,MA,sh,1.9222180e-06,12
2.5,MA,sh,.000012572345,12
3,MA,sh,.000062342209,12
3.5,MA,sh,.00023664063,12
4,MA,sh,.00068062101,12
4.5,MA,sh,.0016130527,12
5,MA,sh,.003282577,12
5.5,MA,sh,.0060316082,12
6,MA,sh,.010097672,12
6.5,MA,sh,.0153912,12
7,MA,sh,.021984771,12
7.5,MA,sh,.029534517,12
8,MA,sh,.03763381,12
8.5,MA,sh,.045711905,12
9,MA,sh,.053349398,12
9.5,MA,sh,.060131241,12
10,MA,sh,.065341339,12
10.5,MA,sh,.069037192,12
11,MA,sh,.070884079,12
11.5,MA,sh,.071209505,12
12,MA,sh,.069803163,12
12.5,MA,sh,.066926077,12
13,MA,sh,.063026674,12
13.5,MA,sh,.058313657,12
14,MA,sh,.053118628,12
14.5,MA,sh,.047670748,12
15,MA,sh,.042146187,12
15.5,MA,sh,.036766734,12
16,MA,sh,0,12
16.5,MA,sh,0,12
17,MA,sh,0,12
17.5,MA,sh,0,12
18,MA,sh,0,12
18.5,MA,sh,0,12
19,MA,sh,0,12
19.5,MA,sh,0,12
20,MA,sh,0,12
20.5,MA,sh,0,12
21,MA,sh,0,12
21.5,MA,sh,0,12
22,MA,sh,0,12
22.5,MA,sh,0,12
23,MA,sh,0,12
23.5,MA,sh,0,12
24,MA,sh,0,12
24.5,MA,sh,0,12
1.5,MA,fh,1.3112005e-07,13
2,MA,fh,1.6171469e-06,13
2.5,MA,fh,.000010577016,13
3,MA,fh,.000052448013,13
3.5,MA,fh,.00019908391,13
4,MA,fh,.00057260116,13
4.5,MA,fh,.0013570486,13
5,MA,fh,.0027616064,13
5.5,MA,fh,.005074345,13
6,MA,fh,.0084950933,13
6.5,MA,fh,.012948496,13
7,MA,fh,.018495616,13
7.5,MA,fh,.024847159,13
8,MA,fh,.03166103,13
8.5,MA,fh,.03845707,13
9,MA,fh,.044882432,13
9.5,MA,fh,.050587945,13
10,MA,fh,.054971159,13
10.5,MA,fh,.05808045,13
11,MA,fh,.059634224,13
11.5,MA,fh,.059908003,13
12,MA,fh,.058724858,13
12.5,MA,fh,.056304388,13
13,MA,fh,.053023849,13
13.5,MA,fh,.049058825,13
14,MA,fh,.044688288,13
14.5,MA,fh,.04010503,13
15,MA,fh,.035457257,13
15.5,MA,fh,.030931566,13
16,MA,fh,.028680749,13
16.5,MA,fh,.024457822,13
17,MA,fh,.020587495,13
17.5,MA,fh,.017108975,13
18,MA,fh,.014139157,13
18.5,MA,fh,.011576804,13
19,MA,fh,.0094091306,13
19.5,MA,fh,.0075231008,13
20,MA,fh,.0060190069,13
