iteration_2024,length,draw,n_fish_population_2024,state,mode,fitted_prob
685,17,77,493361.1562504134,RI,fh,.00064321776
685,17.5,77,391644.4375,RI,fh,.00034439121
685,18,77,364606.59375,RI,fh,.00017963191
685,18.5,77,364606.59375,RI,fh,.000093633367
685,19,77,364606.59375,RI,fh,.000044892713
686,4,78,33389710.77160645,RI,fh,.000026604808
686,4.5,78,38477996.74609375,RI,fh,.00020085393
686,5,78,43280025.03125165,RI,fh,.00098322798
686,5.5,78,45208938.51464844,RI,fh,.0035139979
686,6,78,42805660.99610381,RI,fh,.0099770045
686,6.5,78,37955325.35961914,RI,fh,.022845073
686,7,78,34050012.07421875,RI,fh,.041416112
686,7.5,78,30250205.5703125,RI,fh,.06159877
686,8,78,26113486.421875,RI,fh,.077137925
686,8.5,78,23169399.81251805,RI,fh,.083787434
686,9,78,22460684.4375,RI,fh,.086911917
686,9.5,78,21845713.96875,RI,fh,.085887611
686,10,78,21024475.75195313,RI,fh,.11172972
686,10.5,78,21734673.41125488,RI,fh,.095714651
686,11,78,23436722.48437542,RI,fh,.080565974
686,11.5,78,24150009.859375,RI,fh,.065792389
686,12,78,23520378.49902344,RI,fh,.051544741
686,12.5,78,22576970.34692383,RI,fh,.038861729
686,13,78,20308329.77050809,RI,fh,.028101485
686,13.5,78,16003803.36535645,RI,fh,.019560756
686,14,78,10767525.03710965,RI,fh,.013091726
686,14.5,78,6733119.675786886,RI,fh,.0084195649
686,15,78,4000267.140625,RI,fh,.0052277921
686,15.5,78,2115918.70410262,RI,fh,.0031243698
686,16,78,964418.8083496094,RI,fh,.0018134211
686,16.5,78,539391.9533691406,RI,fh,.0010257913
686,17,78,411671.8437501762,RI,fh,.00056124054
686,17.5,78,326797.0625,RI,fh,.000300499
686,18,78,304236.0625,RI,fh,.00015673805
686,18.5,78,304236.0625,RI,fh,.000081699924
686,19,78,304236.0625,RI,fh,.000039171191
721,4,79,15055794.1114502,RI,fh,.000010337073
721,4.5,79,18255959.1015625,RI,fh,.000082027786
721,5,79,21894513.39062674,RI,fh,.00042568956
721,5.5,79,24454322.97802734,RI,fh,.0016109818
721,6,79,25132882.28907312,RI,fh,.0048962706
721,6.5,79,25105717.53808594,RI,fh,.012425506
721,7,79,26138900.046875,RI,fh,.025895216
721,7.5,79,26846858.75,RI,fh,.0446156
721,8,79,26653329.30859375,RI,fh,.065133557
721,8.5,79,26729624.93750681,RI,fh,.081741735
721,9,79,27483459.875,RI,fh,.09167584
721,9.5,79,27282753.96875,RI,fh,.093594283
721,10,79,26746803.06640625,RI,fh,.11712296
721,10.5,79,28417952.08648682,RI,fh,.10261249
721,11,79,31479054.54687523,RI,fh,.088057972
721,11.5,79,33214898.0078125,RI,fh,.073148504
721,12,79,33059619.4609375,RI,fh,.058266021
721,12.5,79,32242329.20922852,RI,fh,.044496939
721,13,79,29260870.69140651,RI,fh,.032415181
721,13.5,79,23151341.8927002,RI,fh,.022640908
721,14,79,15593369.58398483,RI,fh,.015168333
721,14.5,79,9741109.10547466,RI,fh,.009747372
721,15,79,5771412.395507813,RI,fh,.0060376688
721,15.5,79,3045940.097656899,RI,fh,.0036011219
721,16,79,1387789.666992188,RI,fh,.0020894019
721,16.5,79,774595.8317871094,RI,fh,.0011796737
721,17,79,590265.2500005316,RI,fh,.00064450823
721,17.5,79,468569.71875,RI,fh,.00034508214
721,18,79,436221.1875,RI,fh,.00017999228
721,18.5,79,436221.1875,RI,fh,.000093821211
721,19,79,436221.1875,RI,fh,.000044982771
723,4,80,24287518.71533203,RI,fh,.000017698798
723,4.5,80,27338934.30078125,RI,fh,.0001262845
723,5,80,30298479.1093761,RI,fh,.00058693165
723,5.5,80,31599310.83251953,RI,fh,.002028659
723,6,80,30264972.77735548,RI,fh,.0056642848
723,6.5,80,27682877.27148438,RI,fh,.013142527
723,7,80,26292890.5390625,RI,fh,.025656484
723,7.5,80,25059925.953125,RI,fh,.042990964
723,8,80,23391420.7578125,RI,fh,.062550619
723,8.5,80,22379847.8750149,RI,fh,.079196908
723,9,80,22561957.25,RI,fh,.089711428
723,9.5,80,22402741.3671875,RI,fh,.092790365
723,10,80,22314792.65234375,RI,fh,.11732798
723,10.5,80,24336063.49414063,RI,fh,.10468151
723,11,80,27476892.84375025,RI,fh,.090482414
723,11.5,80,29277025.421875,RI,fh,.075053237
723,12,80,29241362.19042969,RI,fh,.059388004
723,12.5,80,28491532.49047852,RI,fh,.044946898
723,13,80,25806155.50292998,RI,fh,.032482669
723,13.5,80,20383857.48876953,RI,fh,.022538945
723,14,80,13711513.75585967,RI,fh,.015012271
723,14.5,80,8560720.730472477,RI,fh,.0096140318
723,15,80,5073930.796875,RI,fh,.0059495773
723,15.5,80,2679278.277344785,RI,fh,.0035480678
723,16,80,1220880.952636719,RI,fh,.0020587328
723,16.5,80,681886.4288330078,RI,fh,.001162702
723,17,80,519879.6250003885,RI,fh,.00063537847
723,17.5,80,412695.5625,RI,fh,.00034019383
723,18,80,384204.40625,RI,fh,.00017744258
723,18.5,80,384204.40625,RI,fh,.000092492184
723,19,80,384204.40625,RI,fh,.000044345565
732,4,81,21459369.26171875,RI,fh,.00001550967
732,4.5,81,23455966.8515625,RI,fh,.00010868057
732,5,81,25486228.38281356,RI,fh,.0005020086
732,5.5,81,26497339.57080078,RI,fh,.0017515542
732,6,81,25710608.78516743,RI,fh,.0050140359
732,6.5,81,24337169.14599609,RI,fh,.012144977
732,7,81,24457554.33203125,RI,fh,.024996197
732,7.5,81,24717150.7734375,RI,fh,.043723084
732,8,81,24234384.21875,RI,fh,.0652216
732,8.5,81,23830552.31251507,RI,fh,.082714997
732,9,81,23899872.71875,RI,fh,.091846466
732,9.5,81,23248513.51953125,RI,fh,.092623077
732,10,81,22578594.96582031,RI,fh,.11439907
732,10.5,81,24062172.82672119,RI,fh,.10152221
732,11,81,26872415.25000015,RI,fh,.08841297
732,11.5,81,28527731.8984375,RI,fh,.074171819
732,12,81,28466099.66601563,RI,fh,.05935435
732,12.5,81,27751586.05322266,RI,fh,.045355577
732,13,81,25160626.1992191,RI,fh,.033035345
732,13.5,81,19892972.16796875,RI,fh,.023081888
732,14,81,13393699.93066439,RI,fh,.015478954
732,14.5,81,8367313.576175466,RI,fh,.009958826
732,15,81,4960710.182617188,RI,fh,.0061788927
732,15.5,81,2619885.456055658,RI,fh,.0036906286
732,16,81,1193835.019042969,RI,fh,.0021418764
732,16.5,81,666834.5853271484,RI,fh,.0012109547
732,17,81,508435.1562503704,RI,fh,.00066228857
732,17.5,81,403610.59375,RI,fh,.000354602
732,18,81,375746.65625,RI,fh,.0001849578
732,18.5,81,375746.65625,RI,fh,.000096409494
732,19,81,375746.65625,RI,fh,.000046223729
743,4,82,21550788.78820801,RI,fh,.000013029633
743,4.5,82,25044731.91992188,RI,fh,.000095007963
743,5,82,28760865.31250252,RI,fh,.00045537704
743,5.5,82,30975400.04980469,RI,fh,.001629253
743,6,82,30704168.67969802,RI,fh,.0047521368
743,6.5,82,29397899.17138672,RI,fh,.011755735
743,7,82,29410403.9375,RI,fh,.024850147
743,7.5,82,29322091.1015625,RI,fh,.04483211
743,8,82,28408921.48046875,RI,fh,.069398277
743,8.5,82,27861054.68751179,RI,fh,.091296636
743,9,82,28194646.875,RI,fh,.10351267
743,9.5,82,27581031.953125,RI,fh,.10462794
743,10,82,26246391.1796875,RI,fh,.12465852
743,10.5,82,26449291.96789551,RI,fh,.10283727
743,11,82,27843205.34375026,RI,fh,.083250865
743,11.5,82,28197100,RI,fh,.065950423
743,12,82,27134466.38378906,RI,fh,.050494317
743,12.5,82,25882233.91821289,RI,fh,.037553858
743,13,82,23211297.35742219,RI,fh,.026970876
743,13.5,82,18260634.78820801,RI,fh,.018713519
743,14,82,12271612.51953164,RI,fh,.012507988
743,14.5,82,7669062.154305434,RI,fh,.0080449041
743,15,82,4554624.783691406,RI,fh,.004999924
743,15.5,82,2408243.071290075,RI,fh,.00299005
743,16,82,1097578.336425781,RI,fh,.0017356088
743,16.5,82,613626.9849853516,RI,fh,.00098223146
743,17,82,468190.1250002426,RI,fh,.0005375999
743,17.5,82,371662.9375,RI,fh,.00028784134
743,18,82,346004.53125,RI,fh,.00015013592
743,18.5,82,346004.53125,RI,fh,.000078258541
743,19,82,346004.53125,RI,fh,.000037521218
757,4,83,12741103.59423828,RI,fh,8.2537554e-06
757,4.5,83,15707709.62304688,RI,fh,.00006352333
757,5,83,19071090.60937741,RI,fh,.00031971993
757,5.5,83,21437252.91113281,RI,fh,.0011852171
757,6,83,22112328.85938474,RI,fh,.0035653517
757,6.5,83,22208211.36035156,RI,fh,.0091327112
757,7,83,23351370.6484375,RI,fh,.019964587
757,7.5,83,24294011.5,RI,fh,.03700453
757,8,83,24568536.55273438,RI,fh,.058973935
757,8.5,83,25250922.62500517,RI,fh,.080577418
757,9,83,26538326.4375,RI,fh,.094800264
757,9.5,83,26779925.671875,RI,fh,.099252909
757,10,83,26462438.50585938,RI,fh,.12293448
757,10.5,83,27931175.39959717,RI,fh,.10781451
757,11,83,30468469.59375022,RI,fh,.091595486
757,11.5,83,31638636.41796875,RI,fh,.075121827
757,12,83,31051984.06054688,RI,fh,.05911696
757,12.5,83,29977962.10583496,RI,fh,.044741463
757,13,83,27018150.74316428,RI,fh,.032406371
757,13.5,83,21268083.43798828,RI,fh,.022553856
757,14,83,14263024.84765666,RI,fh,.015073652
757,14.5,83,8887064.51953944,RI,fh,.0096769314
757,15,83,5258901.077148438,RI,fh,.0059944275
757,15.5,83,2773213.781250542,RI,fh,.0035757453
757,16,83,1263389.458007813,RI,fh,.0020747345
757,16.5,83,704737.0212402344,RI,fh,.0011715651
757,17,83,536784.1875005584,RI,fh,.00064015138
757,17.5,83,426114.875,RI,fh,.00034274935
757,18,83,396697.3125,RI,fh,.00017877553
757,18.5,83,396697.3125,RI,fh,.000093186994
757,19,83,396697.3125,RI,fh,.000044678694
778,4,84,24813714.046875,RI,fh,.00002210262
778,4.5,84,27010611.93554688,RI,fh,.0001548139
778,5,84,28683006.32812677,RI,fh,.00069846172
778,5.5,84,28663886.33154297,RI,fh,.0023300508
778,6,84,26219768.30860168,RI,fh,.0062263496
778,6.5,84,22863667.93310547,RI,fh,.013691681
778,7,84,21173846.19921875,RI,fh,.025548967
778,7.5,84,20278633.921875,RI,fh,.041789345
778,8,84,19456782.2109375,RI,fh,.060369004
778,8.5,84,19350558.43751676,RI,fh,.0768466
778,9,84,20068294.25,RI,fh,.087935388
778,9.5,84,20190586.7265625,RI,fh,.091330238
778,10,84,20000308.78027344,RI,fh,.12218439
778,10.5,84,21259497.04046631,RI,fh,.10692658
778,11,84,23351719.8125002,RI,fh,.09094242
778,11.5,84,24366262.859375,RI,fh,.074740678
778,12,84,23987744.82519531,RI,fh,.058949456
778,12.5,84,23197181.90350342,RI,fh,.04473079
778,13,84,20933939.10742206,RI,fh,.0324958
778,13.5,84,16502584.296875,RI,fh,.02269567
778,14,84,11086064.56250028,RI,fh,.015230246
778,14.5,84,6916967.510748207,RI,fh,.0098080244
778,15,84,4097562.009277344,RI,fh,.006088546
778,15.5,84,2162462.937500528,RI,fh,.0036367739
778,16,84,985264.5952148438,RI,fh,.0021105192
778,16.5,84,549939.3087158203,RI,fh,.0011929185
778,17,84,419077.875000375,RI,fh,.0006522974
778,17.5,84,332676.1875,RI,fh,.00034925254
778,18,84,309709.3125,RI,fh,.00018216757
778,18.5,84,309709.3125,RI,fh,.000094955081
778,19,84,309709.3125,RI,fh,.000045526409
786,4,85,24333174.07226563,RI,fh,.000015014758
786,4.5,85,27325074.25390625,RI,fh,.00010979747
786,5,85,30438166.64062621,RI,fh,.00052840711
786,5.5,85,32151061.39550781,RI,fh,.0018971148
786,6,85,31472242.48829465,RI,fh,.0055401684
786,6.5,85,29840262.49121094,RI,fh,.013598608
786,7,85,29694690.0234375,RI,fh,.027935877
786,7.5,85,29549148.21875,RI,fh,.048197586
786,8,85,28530063.046875,RI,fh,.070529081
786,8.5,85,27760914.25001544,RI,fh,.087748304
786,9,85,27817309.53125,RI,fh,.09648151
786,9.5,85,27118646.8359375,RI,fh,.096431509
786,10,85,26253764.07128906,RI,fh,.1169195
786,10.5,85,27641930.32635498,RI,fh,.099928491
786,11,85,30444019.28125023,RI,fh,.084212996
786,11.5,85,31951983.96875,RI,fh,.068968348
786,12,85,31590380.48046875,RI,fh,.054202959
786,12.5,85,30595212.91577148,RI,fh,.040948503
786,13,85,27614517.337891,RI,fh,.029627379
786,13.5,85,21755624.96289063,RI,fh,.020611499
786,14,85,14600919.4140629,RI,fh,.013777789
786,14.5,85,9103237.66406662,RI,fh,.0088499803
786,15,85,5392325.504394531,RI,fh,.0054890467
786,15.5,85,2846614.755860617,RI,fh,.003278177
786,16,85,1297104.077636719,RI,fh,.0019025035
786,16.5,85,724374.4490966797,RI,fh,.0010756097
786,17,85,552224.2500004275,RI,fh,.00058826245
786,17.5,85,438371.6875,RI,fh,.00031496704
786,18,85,408107.9375,RI,fh,.00016428449
786,18.5,85,408107.9375,RI,fh,.000085633503
786,19,85,408107.9375,RI,fh,.000041057159
794,4,86,17960007.50891113,RI,fh,.000014016347
794,4.5,86,23274227.9296875,RI,fh,.00011994419
794,5,86,29223753.76562706,RI,fh,.00066102308
794,5.5,86,33250023.57324219,RI,fh,.0025912239
794,6,86,34057261.46094671,RI,fh,.0080131646
794,6.5,86,32847431.11962891,RI,fh,.020168932
794,7,86,31647843.6484375,RI,fh,.039874617
794,7.5,86,29489095.1796875,RI,fh,.063175328
794,8,86,26318204.15429688,RI,fh,.082955837
794,8.5,86,23924673.0937547,RI,fh,.093226843
794,9,86,23442467.8125,RI,fh,.097978093
794,9.5,86,22840491.65625,RI,fh,.096422814
794,10,86,21919464.1484375,RI,fh,.11366334
794,10.5,86,22521601.71960449,RI,fh,.093292512
794,11,86,24159273.95312539,RI,fh,.075678937
794,11.5,86,24813675.265625,RI,fh,.060135905
794,12,86,24130175.1953125,RI,fh,.046156395
794,12.5,86,23166562.98815918,RI,fh,.034374192
794,13,86,20855773.3798831,RI,fh,.024701357
794,13.5,86,16452952.85266113,RI,fh,.017144941
794,14,86,11082909.67187529,RI,fh,.011462619
794,14.5,86,6936027.621100743,RI,fh,.0073735528
794,15,86,4121933.564208984,RI,fh,.0045827697
794,15.5,86,2180279.618164947,RI,fh,.0027405133
794,16,86,993726.5651855469,RI,fh,.0015907475
794,16.5,86,555700.8797607422,RI,fh,.00090020453
794,17,86,424071.156250196,RI,fh,.00049268454
794,17.5,86,336640,RI,fh,.00026379272
794,18,86,313399.5,RI,fh,.00013759236
794,18.5,86,313399.5,RI,fh,.000071720198
794,19,86,313399.5,RI,fh,.000034386398
797,4,87,25758377.31335449,RI,fh,.000022465347
797,4.5,87,28512122.08398438,RI,fh,.00015932829
797,5,87,30977526.07812686,RI,fh,.00073635497
797,5.5,87,31708827.98535156,RI,fh,.0025348973
797,6,87,29784823.99219586,RI,fh,.0070558386
797,6.5,87,26687943.96777344,RI,fh,.016323296
797,7,87,25014761.68945313,RI,fh,.031749949
797,7.5,87,23755672.5,RI,fh,.052782495
797,8,87,22202240.4375,RI,fh,.075235359
797,8.5,87,21241208.46876668,RI,fh,.091587707
797,9,87,21301396.5625,RI,fh,.099405833
797,9.5,87,20888580.609375,RI,fh,.098512344
797,10,87,20217410.45117188,RI,fh,.11577705
797,10.5,87,21089005.12121582,RI,fh,.096821792
797,11,87,22965340.21875023,RI,fh,.080025837
797,11.5,87,23873810.4609375,RI,fh,.064567439
797,12,87,23443852.58789063,RI,fh,.05018127
797,12.5,87,22657025.03759766,RI,fh,.037681948
797,13,87,20478194.20117214,RI,fh,.027198669
797,13.5,87,16196799.73522949,RI,fh,.018918695
797,14,87,10930975.2695315,RI,fh,.012658967
797,14.5,87,6847140.240240691,RI,fh,.0081415446
797,15,87,4069366.546142578,RI,fh,.0050550979
797,15.5,87,2152321.406250739,RI,fh,.0030205729
797,16,87,980956.4262695313,RI,fh,.0017530773
797,16.5,87,548477.1010131836,RI,fh,.00099135493
797,17,87,418510.687500208,RI,fh,.00054227421
797,17.5,87,332225.96875,RI,fh,.00029034403
797,18,87,309290.15625,RI,fh,.0001514413
797,18.5,87,309290.15625,RI,fh,.000078938981
797,19,87,309290.15625,RI,fh,.000037847454
811,4,88,62391646.95678711,RI,fh,.000042845964
811,4.5,88,63237531.46484375,RI,fh,.00028403325
811,5,88,61247385.57812712,RI,fh,.0011926512
811,5.5,88,55593508.69238281,RI,fh,.0036850148
811,6,88,45357951.04688421,RI,fh,.0089647071
811,6.5,88,33938610.16894531,RI,fh,.017296227
811,7,88,27383965.69921875,RI,fh,.028534548
811,7.5,88,24618509.234375,RI,fh,.0439285
811,8,88,23498813.046875,RI,fh,.062681615
811,8.5,88,23727168.31255108,RI,fh,.079869792
811,9,88,24728901.375,RI,fh,.090687968
811,9.5,88,24724838.703125,RI,fh,.092641063
811,10,88,24008315.10058594,RI,fh,.13147567
811,10.5,88,24635672.65484619,RI,fh,.10878584
811,11,88,26192984.20312522,RI,fh,.087883167
811,11.5,88,26675484.86328125,RI,fh,.06941393
811,12,88,25784680.33398438,RI,fh,.053035688
811,12.5,88,24640517.44128418,RI,fh,.039324958
811,13,88,22069996.30761738,RI,fh,.028094007
811,13.5,88,17297273.81616211,RI,fh,.019342519
811,14,88,11558987.16015665,RI,fh,.012801546
811,14.5,88,7188004.492194729,RI,fh,.0081676673
811,15,88,4251188.784423828,RI,fh,.0050450061
811,15.5,88,2241450.625000664,RI,fh,.0030046299
811,16,88,1021144.124023438,RI,fh,.0017430609
811,16.5,88,569637.3168945313,RI,fh,.00098336313
811,17,88,433897.8750004464,RI,fh,.00053693593
811,17.5,88,344440.75,RI,fh,.00028748577
811,18,88,320661.6875,RI,fh,.00014995049
811,18.5,88,320661.6875,RI,fh,.000078161887
811,19,88,320661.6875,RI,fh,.000037474878
820,4,89,41984955.71105957,RI,fh,.000032242759
820,4.5,89,44055658.00195313,RI,fh,.00021913528
820,5,89,44809268.20312668,RI,fh,.00095348747
820,5.5,89,42993059.55664063,RI,fh,.0030696464
820,6,89,37624552.68750945,RI,fh,.0078713559
820,6.5,89,30981619.21289063,RI,fh,.016309483
820,7,89,27139808.93359375,RI,fh,.02844087
820,7.5,89,25048768.46875,RI,fh,.044068981
820,8,89,23439591.734375,RI,fh,.061050963
820,8.5,89,22811106.12503169,RI,fh,.075235613
820,9,89,23247008.34375,RI,fh,.084588967
820,9.5,89,23153617.265625,RI,fh,.087576047
820,10,89,23014660.78417969,RI,fh,.11491224
820,10.5,89,24960820.65637207,RI,fh,.10385031
820,11,89,28049451.17187523,RI,fh,.090866052
820,11.5,89,29811749.08203125,RI,fh,.076159306
820,12,89,29766203.17675781,RI,fh,.060852282
820,12.5,89,29031599.36340332,RI,fh,.046416074
820,13,89,26309355.03906276,RI,fh,.033715058
820,13.5,89,20778684.87512207,RI,fh,.023472182
820,14,89,13967205.03515656,RI,fh,.015670788
820,14.5,89,8712364.401372887,RI,fh,.010045725
820,15,89,5156740.103271484,RI,fh,.0062140631
820,15.5,89,2719731.230469274,RI,fh,.0037035213
820,16,89,1239046.79296875,RI,fh,.0021486341
820,16.5,89,691226.0158691406,RI,fh,.0012125653
820,17,89,526532.4375005357,RI,fh,.00066224899
820,17.5,89,417976.75,RI,fh,.00035458084
820,18,89,389121,RI,fh,.00018494675
820,18.5,89,389121,RI,fh,.000096403739
820,19,89,389121,RI,fh,.000046220965
853,4,90,21416817.52307129,RI,fh,.000016636221
853,4.5,90,24307127.92578125,RI,fh,.00012143471
853,5,90,27172641.17187728,RI,fh,.0005757371
853,5.5,90,28567375.37988281,RI,fh,.0020145008
853,6,90,27652834.27344746,RI,fh,.0056675654
853,6.5,90,25860766.86132813,RI,fh,.013235736
853,7,90,25526814.234375,RI,fh,.025934337
853,7.5,90,25437402.65625,RI,fh,.043473627
853,8,90,24911954.64453125,RI,fh,.063278958
853,8.5,90,24935633.62501273,RI,fh,.08043386
853,9,90,25773108.59375,RI,fh,.091690332
853,9.5,90,25756907.2109375,RI,fh,.094960786
853,10,90,25287056.96972656,RI,fh,.12174771
853,10.5,90,26581413.82513428,RI,fh,.10577356
853,11,90,28943327.04687523,RI,fh,.089185387
853,11.5,90,30012649.2890625,RI,fh,.072697781
853,12,90,29401842.73535156,RI,fh,.056886584
853,12.5,90,28335416.31005859,RI,fh,.042861309
853,13,90,25511536.21875025,RI,fh,.030952958
853,13.5,90,20075022.61682129,RI,fh,.021500587
853,14,90,13464405.39453161,RI,fh,.014349795
853,14.5,90,8392582.062507747,RI,fh,.0092065856
853,15,90,4969431.905029297,RI,fh,.0057037566
853,15.5,90,2621907.917969432,RI,fh,.0034030622
853,16,90,1194562.723632813,RI,fh,.0019746376
853,16.5,90,666656.65625,RI,fh,.0011153419
853,17,90,507960.4687504732,RI,fh,.00060955511
853,17.5,90,403233.78125,RI,fh,.0003263675
853,18,90,375395.84375,RI,fh,.00017023088
853,18.5,90,375395.84375,RI,fh,.000088733075
853,19,90,375395.84375,RI,fh,.000042543252
856,4,91,23547266.98620605,RI,fh,.000016045982
856,4.5,91,26580775.22265625,RI,fh,.00011650063
856,5,91,29697727.59375227,RI,fh,.00055073458
856,5.5,91,31374980.66503906,RI,fh,.0019285863
856,6,91,30679152.17969835,RI,fh,.0054546134
856,6.5,91,29138971.43359375,RI,fh,.012919848
856,7,91,29247190.796875,RI,fh,.025985057
856,7.5,91,29483238.28125,RI,fh,.044920336
856,8,91,28966037.51171875,RI,fh,.067575879
856,8.5,91,28767005.62501453,RI,fh,.088550515
856,9,91,29281141.25,RI,fh,.10253692
856,9.5,91,28793181.78125,RI,fh,.10664797
856,10,91,27864434.45605469,RI,fh,.11461557
856,10.5,91,29031514.94317627,RI,fh,.099012241
856,11,91,31577634.87500023,RI,fh,.083265051
856,11.5,91,32822592.53125,RI,fh,.06789504
856,12,91,32254506.42089844,RI,fh,.053227864
856,12.5,91,31168072.57653809,RI,fh,.040217608
856,13,91,28115517.16015659,RI,fh,.02913356
856,13.5,91,22153195.12683105,RI,fh,.020301251
856,14,91,14873180.53906292,RI,fh,.013595524
856,14.5,91,9275471.949226482,RI,fh,.0087442137
856,15,91,5492942.681640625,RI,fh,.0054256911
856,15.5,91,2898318.962891357,RI,fh,.0032403069
856,16,91,1320507.048828125,RI,fh,.0018804371
856,16.5,91,736970.603515625,RI,fh,.0010628644
856,17,91,561552.3125005183,RI,fh,.00058118074
856,17.5,91,445776.53125,RI,fh,.00031117533
856,18,91,415001.5625,RI,fh,.00016230672
856,18.5,91,415001.5625,RI,fh,.000084602609
856,19,91,415001.5625,RI,fh,.000040562889
868,4,92,38048352.87060547,RI,fh,.000029239482
868,4.5,92,40266193.3203125,RI,fh,.00020067298
868,5,92,41408124.5937518,RI,fh,.00088511861
868,5.5,92,40205069.57373047,RI,fh,.0028950204
868,6,92,35733111.31641508,RI,fh,.0075902673
868,6.5,92,30175546.06054688,RI,fh,.016363462
868,7,92,27313038.40234375,RI,fh,.030211732
868,7.5,92,25946685.9375,RI,fh,.049457934
868,8,92,24807998.890625,RI,fh,.071611337
868,8.5,92,24439904.00002806,RI,fh,.090495437
868,9,92,24930757.0625,RI,fh,.1017339
868,9.5,92,24648228.0234375,RI,fh,.10340842
868,10,92,24105204.59179688,RI,fh,.10969014
868,10.5,92,25603446.4420166,RI,fh,.094329499
868,11,92,28397428.70312523,RI,fh,.079835318
868,11.5,92,30007287.10546875,RI,fh,.065699056
868,12,92,29910670.72363281,RI,fh,.051984049
868,12.5,92,29214056.08532715,RI,fh,.039573595
868,13,92,26547696.07910182,RI,fh,.028817315
868,13.5,92,21033423.77685547,RI,fh,.020157658
868,14,92,14187471.51171914,RI,fh,.013541238
868,14.5,92,8871982.093756134,RI,fh,.0087240804
868,15,92,5259281.989257813,RI,fh,.0054155164
868,15.5,92,2776353.548828586,RI,fh,.0032345334
868,16,92,1264984.635742188,RI,fh,.0018770548
868,16.5,92,706123.9984130859,RI,fh,.0010608558
868,17,92,538129.4375004718,RI,fh,.00058004138
868,17.5,92,427182.78125,RI,fh,.00031056529
868,18,92,397691.46875,RI,fh,.00016198856
868,18.5,92,397691.46875,RI,fh,.000084436753
868,19,92,397691.46875,RI,fh,.000040483366
871,4,93,24122870.29064941,RI,fh,.000017106884
871,4.5,93,27159666.140625,RI,fh,.00012687828
871,5,93,30083238.23437673,RI,fh,.00061428506
871,5.5,93,31355372.81542969,RI,fh,.0021943729
871,6,93,30055388.51954153,RI,fh,.006303675
871,6.5,93,27693330.58496094,RI,fh,.014964575
871,7,93,26797266.375,RI,fh,.029165253
871,7.5,93,26178898.359375,RI,fh,.047556777
871,8,93,25138893.01171875,RI,fh,.06606774
871,8.5,93,24718814.68751474,RI,fh,.079329915
871,9,93,25296713.59375,RI,fh,.086700447
871,9.5,93,25227881.9609375,RI,fh,.087425381
871,10,93,25054181.22265625,RI,fh,.11677475
871,10.5,93,27127707.45849609,RI,fh,.10257734
871,11,93,30469916.25000025,RI,fh,.08840318
871,11.5,93,32405424.60546875,RI,fh,.073591374
871,12,93,32396664.96484375,RI,fh,.058623549
871,12.5,93,31647746.6673584,RI,fh,.044734694
871,13,93,28728069.80566433,RI,fh,.032578778
871,13.5,93,22726448.02502441,RI,fh,.02276977
871,14,93,15302667.00000037,RI,fh,.015276262
871,14.5,93,9556979.32031839,RI,fh,.0098312628
871,15,93,5661008.771972656,RI,fh,.0060986956
871,15.5,93,2987170.984375598,RI,fh,.0036414184
871,16,93,1360978.185546875,RI,fh,.0021131262
871,16.5,93,759524.7902832031,RI,fh,.0011941211
871,17,93,578719.0000005399,RI,fh,.00065284193
871,17.5,93,459403.96875,RI,fh,.00034954413
871,18,93,427688.21875,RI,fh,.00018231965
871,18.5,93,427688.21875,RI,fh,.000095034346
871,19,93,427688.21875,RI,fh,.000045564408
880,4,94,26561504.84350586,RI,fh,.000017026206
880,4.5,94,29412306.92382813,RI,fh,.00012215359
880,5,94,31835206.54687691,RI,fh,.00057106017
880,5.5,94,32364575.65917969,RI,fh,.0019838957
880,6,94,30135235.17579149,RI,fh,.0055695777
880,6.5,94,26837896.55566406,RI,fh,.013011167
880,7,94,25299305.5234375,RI,fh,.025493942
880,7.5,94,24470232.0625,RI,fh,.042545918
880,8,94,23615790.578125,RI,fh,.061015464
880,8.5,94,23630169.31251692,RI,fh,.075600438
880,9,94,24673540.5,RI,fh,.084217213
880,9.5,94,25018069.234375,RI,fh,.086055711
880,10,94,25120598.34960938,RI,fh,.1197449
880,10.5,94,27258745.04223633,RI,fh,.10653634
880,11,94,30478728.31250025,RI,fh,.092387386
880,11.5,94,32229250.76171875,RI,fh,.077119902
880,12,94,32059467.57910156,RI,fh,.061527085
880,12.5,94,31206029.3626709,RI,fh,.046975296
880,13,94,28257678.83300802,RI,fh,.034209002
880,13.5,94,22312014.93725586,RI,fh,.023900373
880,14,94,14998307.83203162,RI,fh,.016025769
880,14.5,94,9357007.941412751,RI,fh,.010308516
880,15,94,5539577.379394531,RI,fh,.0063922815
880,15.5,94,2922119.064453716,RI,fh,.0038158351
880,16,94,1331282.482421875,RI,fh,.0022142788
880,16.5,94,742778.7834472656,RI,fh,.0012510918
880,17,94,565858.6250005586,RI,fh,.00068390963
880,17.5,94,449195.03125,RI,fh,.0003661784
880,18,94,418184.0625,RI,fh,.00019099591
880,18.5,94,418184.0625,RI,fh,.00009955687
880,19,94,418184.0625,RI,fh,.000047732748
886,4,95,26290444.17749023,RI,fh,.000017472386
886,4.5,95,29003820.16992188,RI,fh,.00012358348
886,5,95,31401371.70312689,RI,fh,.00056882936
886,5.5,95,32094828.03710938,RI,fh,.0019515733
886,6,95,30236407.89844755,RI,fh,.0054285554
